1-qid,two_realRank,two_realRank2,State,LambdaMART,LambdaRank,ListNet,MART,RankBoost,RankNet,CordAscent,LinearReg,RandomFor,ndcg_term_LambdaMART,ndcg_term_LambdaRank,ndcg_term_ListNet,ndcg_term_MART,ndcg_term_RankBoost,ndcg_term_RankNet,ndcg_term_CordAscent,ndcg_term_LinearReg,ndcg_term_RandomFor
2016,32,32,Michigan,41,1,37,35,31,37,40,34,36,0.005795282,0.03125,0.005954732,0.006044575,0.00625,0.005954732,0.005832888,0.006092469,0.00599871
2016,33,33,Maryland,41,1,41,37,45,41,44,39,40,0.005619667,0.03030303,0.005619667,0.005774285,0.005486139,0.005619667,0.005517815,0.005693995,0.005656134
2016,34,34,Maine,24,1,35,39,37,32,37,37,39,0.006333479,0.029411765,0.005689012,0.005526524,0.005604453,0.005830584,0.005604453,0.005604453,0.005526524
2016,35,35,Pennsylvania,46,1,40,43,38,43,42,32,38,0.005143752,0.028571429,0.005332926,0.005233407,0.005405725,0.005233407,0.005265395,0.005663996,0.005405725
2016,36,36,Mississippi,36,1,29,31,27,26,32,38,34,0.005332187,0.027777778,0.005660974,0.005555556,0.005778183,0.005841942,0.005506663,0.005255566,0.005415528
2016,37,37,Louisiana,44,1,24,34,40,39,38,27,37,0.004921295,0.027027027,0.005819953,0.005269163,0.00504466,0.005078428,0.005113523,0.005622016,0.005150038
2016,38,38,Hawaii,47,1,39,36,30,35,21,45,35,0.004711901,0.026315789,0.004944785,0.005051545,0.005311818,0.005090169,0.005901153,0.004764279,0.005090169
2016,39,39,Vermont,18,1,42,30,33,36,39,43,32,0.006036126,0.025641026,0.004725355,0.005175618,0.005040042,0.004922018,0.004817996,0.004696647,0.005083073
2016,40,40,Rhode Island,24,1,38,40,39,38,41,44,42,0.005383457,0.025,0.004730009,0.00466631,0.004697546,0.004730009,0.004636226,0.004552198,0.004607221
2016,41,41,New York,38,1,43,44,41,44,43,36,43,0.004614643,0.024390244,0.004467543,0.004441168,0.004523147,0.004441168,0.004467543,0.00468192,0.004467543
2016,42,42,California,31,1,48,42,44,48,48,35,44,0.004761905,0.023809524,0.004240562,0.004387829,0.004335426,0.004240562,0.004240562,0.004605391,0.004335426
2016,43,43,West Virginia,24,1,36,45,42,40,35,42,45,0.005007867,0.023255814,0.004464156,0.004210293,0.004285787,0.004340754,0.004498288,0.004285787,0.004210293
2016,44,44,Delaware,28,1,44,48,42,42,29,41,46,0.004678337,0.022727273,0.004138361,0.004047809,0.004188383,0.004188383,0.004631706,0.004214751,0.004091621
2016,45,45,New Mexico,22,1,20,38,28,30,6,40,33,0.00491255,0.022222222,0.005059339,0.004204452,0.004574374,0.004485535,0.007915715,0.004147831,0.004368036
2016,46,46,Kentucky,44,1,45,47,47,45,45,46,47,0.003958433,0.02173913,0.003935709,0.00389244,0.00389244,0.003935709,0.003935709,0.003913724,0.00389244
2016,47,47,Massachusetts,48,1,47,49,48,47,47,48,48,0.003789438,0.021276596,0.003809622,0.003769869,0.003789438,0.003809622,0.003809622,0.003789438,0.003789438
2016,48,48,New Jersey,50,1,50,41,46,49,49,49,41,0.003672738,0.020833333,0.003672738,0.003863521,0.003750653,0.00369133,0.00369133,0.00369133,0.003863521
2016,49,49,Connecticut,49,1,46,46,50,46,46,50,49,0.003615996,0.020408163,0.003674109,0.003674109,0.003597784,0.003674109,0.003674109,0.003597784,0.003615996
2016,50,50,Illinois,37,1,49,50,48,50,50,47,50,0.003811028,0.02,0.003543676,0.003525829,0.003562072,0.003525829,0.003525829,0.003581045,0.003525829
