1-qid,two_realRank,two_realRank2,State,C_CE_I,C_CE_I_R,Total_Current_Assets,Current_Liabilities,NonCurrent_Liabilities,Unrestricted_Net_Assets,Restricted_Net_Assets,Total_Net_Assets,Total_Assets,Total_Liabilities,Total_Taxes,Total_Revenue_,Total_Expenses,NonCurrent_Liability,Change_in_Net_Assets,Population,UAAL_pension_(risk-free),UAAL_OPEB,Primary_gov_debt,Personal_income,cash_ratio,quick_ratio,current_ratio,op_ratio,surplus_percap,net_asst_ratio,long_term_liab,lt_percapita,tax_income_ratio,rev_income_ratio,exp_income_ratio,pension_income_ratio,opeb_income_ratio,overallrank,C_CE_I_R_contribution,Change_in_Net_Assets_contribution,Current_Liabilities_contribution,NonCurrent_Liability_contribution,NonCurrent_Liabilities_contribution,Personal_income_contribution,Population_contribution,Primary_gov_debt_contribution,Restricted_Net_Assets_contribution,Total_Assets_contribution,Total_Current_Assets_contribution,Total_Expenses_contribution,Total_Liabilities_contribution,Total_Net_Assets_contribution,Total_Revenue__contribution,Total_Taxes_contribution,UAAL_OPEB_contribution,UAAL_pension_(risk-free)_contribution,Unrestricted_Net_Assets_contribution,cash_ratio_contribution,current_ratio_contribution,exp_income_ratio_contribution,long_term_liab_contribution,lt_percapita_contribution,net_asst_ratio_contribution,op_ratio_contribution,opeb_income_ratio_contribution,pension_income_ratio_contribution,quick_ratio_contribution,rev_income_ratio_contribution,surplus_percap_contribution,tax_income_ratio_contribution,model,predicted
2011,17,17,Texas,23483669,35962801,41652918,27039052,50999263,12632981,60181247,148758714,226182578,78038315,42328267876.0,140000000000.0,133000000000.0,50999262540.0,7630701174,25646389,227000000000.0,62240578949.0,44705442903.0,1120000000000.0,0.87,1.33,1.54,1.06,297.54,0.32,0.23,1988.56,0.04,0.13,0.12,0.2,0.06,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2011,8,8,Utah,3307068,8326870,8535113,1632499,5816192,2176924,3894847,19334793,26783485,7448692,5547268943.0,12294338314.0,11244080043.0,5816192102.0,1050258271,2816124,27541827936.0,426216649.0,5931696905.0,101000000000.0,2.03,5.1,5.23,1.09,372.94,0.23,0.22,2065.32,0.05,0.12,0.11,0.27,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2011,27,27,Vermont,695754,1055330,1065614,454346,1305504,-546004,524190,1695184,3455034,1759850,2733921927.0,5664034152.0,5382579509.0,1305504160.0,281376734,626730,3501851050.0,1898194237.0,548469584.0,29050297759.0,1.53,2.32,2.35,1.05,448.96,-0.01,0.38,2083.04,0.09,0.19,0.19,0.12,0.07,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2011,14,14,Virginia,8522123,11704567,12049762,6696263,10803369,-1628580,1267268,19227725,36727356,17499632,19049766275.0,37861923159.0,36435059765.0,10803369264.0,1426863394,8110035,77715472498.0,5425827108.0,6416251868.0,412000000000.0,1.27,1.75,1.8,1.04,175.94,-0.01,0.29,1332.1,0.05,0.09,0.09,0.19,0.01,14,-1.6e-32,4.5999999999999996e-32,3e-32,4.5e-33,1.5e-32,-2.7e-33,1.6e-32,5.299999999999999e-32,2.7000000000000004e-32,4.5e-33,3.7e-32,4.2000000000000005e-33,4.3e-32,-9.100000000000001e-33,2.2e-33,1.1e-32,3.4e-34,1.3000000000000001e-32,2.2e-32,-4.0999999999999987e-33,6.1e-34,1.9e-32,-1.4e-32,5.8e-32,9.700000000000001e-33,-1.1e-32,3.7e-32,5.099999999999999e-32,1.1e-32,3.4000000000000003e-32,4.0999999999999987e-33,-1.9999999999999998e-32,LambdaRank,1.0
2011,25,25,Washington,10944136,17101463,22093522,11189235,48983317,-9073249,8586511,20261199,80433750,60172552,17437839915.0,48615795091.0,45471546425.0,48983316969.0,2979836713,6822520,53025371959.0,10084612593.0,6416251868.0,322000000000.0,0.98,1.53,1.97,1.07,436.76,-0.01,0.61,7179.65,0.05,0.15,0.14,0.16,0.03,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2011,31,31,West Virginia,5446254,6412298,7184852,2532743,5146699,830805,2244774,11928416,19607858,7679442,5120287086.0,13026685165.0,12235191035.0,5146699039.0,791494130,1854972,18686314484.0,3595692636.0,2554532551.0,67308429029.0,2.15,2.53,2.84,1.06,426.69,0.16,0.26,2774.54,0.08,0.19,0.18,0.28,0.05,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2011,40,40,Wisconsin,4641993,11554106,12221566,9904218,14669773,-10852358,4640160,13546665,38009710,24573990,14993947705.0,38245357524.0,37245133404.0,14669772679.0,1024065101,5709640,56560924489.0,1017193170.0,13868780149.0,248000000000.0,0.47,1.17,1.23,1.03,179.36,-0.16,0.39,2569.3,0.06,0.15,0.15,0.23,0.0,40,3.9000000000000004e-33,3.6e-33,1.4e-32,9.999999999999999e-33,2.1000000000000003e-33,1.1999999999999999e-32,5.1e-33,-1.7000000000000002e-32,7.299999999999999e-33,-6.500000000000001e-33,1.4e-32,-9.6e-34,-6.3e-33,1.3000000000000001e-32,8.500000000000001e-33,-1.7e-33,1.1e-32,4.0999999999999987e-33,9.999999999999999e-33,-7.700000000000001e-33,1.7000000000000002e-32,1.8e-32,1.1999999999999998e-33,-8.199999999999999e-33,-3.5999999999999997e-34,1.9e-32,4.0000000000000006e-34,3.5e-33,9.100000000000001e-33,1.9e-32,-1.4e-32,1.6e-32,LambdaRank,1.0
2011,7,7,Wyoming,17873588,20048919,20745019,5012726,1505738,4575371,9689942,15180870,21699335,6518465,2938365780.0,6803408705.0,4672446388.0,1505738430.0,2130962317,567725,8815137080.0,233440399.0,40573656.0,29981056564.0,3.57,4.0,4.14,1.46,3753.51,0.66,0.07,2652.23,0.1,0.23,0.16,0.29,0.01,7,-9.5e-33,-2.2e-33,-1.6e-32,-5e-33,-1.9e-32,6.1e-33,9.999999999999999e-33,4.7e-33,-1.5e-32,-1.1999999999999999e-32,5.5e-33,-5.5e-34,3.6e-33,-5.2000000000000006e-33,2.2999999999999998e-32,-4.2000000000000005e-33,2.7000000000000004e-32,-1.1999999999999999e-32,9.200000000000001e-33,-2.6000000000000003e-32,-1.3000000000000001e-32,-1.4e-32,-6.400000000000001e-33,1.1999999999999999e-32,-5.8e-33,6.6e-33,-7.100000000000001e-33,-1.8e-32,-9.999999999999999e-33,-9.800000000000001e-33,3.8e-33,6.400000000000001e-33,LambdaRank,1.0
2012,13,13,Alabama,6317153,7427351,8325748,2194379,2813237,-1704956,6092499,25729196,30736813,5007617,7963115987.0,22378501567.0,21919907001.0,2813237200.0,458636364,4815960,74928180556.0,11615634232.0,1855973877.0,179000000000.0,2.88,3.38,3.79,1.02,95.23,0.14,0.09,584.15,0.04,0.13,0.12,0.42,0.07,13,-5.1e-33,8.500000000000001e-33,1.1999999999999999e-32,8.8e-33,1.1999999999999998e-33,1.6e-32,1.7000000000000002e-32,-1.1e-32,1.8e-32,1.4e-32,1.6e-32,-1.3000000000000001e-32,8.699999999999999e-33,-5.1e-33,2.8000000000000002e-33,1.0000000000000001e-34,5.1e-33,9.999999999999999e-33,7.299999999999999e-33,8.699999999999999e-33,1.9999999999999998e-32,1.9e-32,1.7000000000000002e-32,-1.7999999999999998e-33,7.6e-33,-4.6000000000000004e-33,1.1e-32,7e-33,3.9000000000000004e-33,1.7000000000000002e-32,4.5e-33,2.3999999999999999e-32,LambdaRank,1.0
2012,2,2,Alaska,66973138,68855969,69483562,5527579,2501653,24808798,41588297,73273415,81302647,8029232,7509926855.0,14626959248.0,10603364681.0,2501653083.0,4022988506,731089,39485104500.0,8239488691.0,2084839080.0,40220166144.0,12.12,12.46,12.57,1.38,5502.73,0.82,0.03,3421.82,0.19,0.36,0.26,0.98,0.2,2,1.9e-32,8.599999999999999e-33,2.4999999999999997e-32,7.5e-33,1.7000000000000002e-32,2.8e-32,2.2e-32,1.1999999999999999e-32,6.500000000000001e-33,1.4e-32,1.1999999999999999e-32,2.3999999999999999e-32,1.5e-32,2.3999999999999999e-32,-6.1e-33,9.999999999999999e-33,5.2000000000000006e-33,2.1000000000000002e-32,-4.4999999999999996e-34,2.9e-32,2.1000000000000002e-32,-8.299999999999997e-33,-6.899999999999999e-33,7.399999999999999e-33,7.899999999999999e-33,4.7999999999999986e-33,1.7000000000000002e-32,-1.1e-32,-1.8e-32,1.6000000000000002e-33,3.8999999999999996e-32,-1.6e-32,LambdaRank,1.0
2012,28,28,Arizona,4239448,5633406,6718178,5253281,11236982,-2656050,6109101,22704805,39195068,16490263,13072729363.0,32245131661.0,30236799373.0,11236982236.0,2011749216,6549634,88166739374.0,620768860.0,10664752351.0,247000000000.0,0.81,1.07,1.28,1.07,307.15,0.09,0.29,1715.67,0.05,0.13,0.12,0.36,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,31,31,Arkansas,4567499,5798443,6128574,2078438,5304485,1196750,2244760,15481475,22864398,7382923,7542732497.0,19162621735.0,19553029258.0,5304484848.0,24556949,2950685,41249408722.0,2246734587.0,2929639498.0,111000000000.0,2.2,2.79,2.95,0.98,8.32,0.15,0.23,1797.71,0.07,0.17,0.18,0.37,0.02,31,-7.399999999999999e-33,2.8000000000000002e-33,2.1000000000000002e-32,6.1e-33,2.9e-32,1.6e-32,3.2e-32,1.6e-32,2.3999999999999999e-32,1.9e-32,1.7000000000000002e-32,2.8e-32,5.8999999999999985e-33,2.2999999999999998e-32,1.8e-32,-1e-33,6.6e-33,2.4999999999999997e-32,8.199999999999999e-33,2.8000000000000002e-33,1.5e-32,1.4e-32,3.5000000000000004e-32,-1.1999999999999998e-33,6e-33,-2.7e-33,1.1e-32,5.2e-34,-8.5e-34,1.7000000000000002e-32,1.1e-32,-9.4e-34,LambdaRank,1.0
2012,43,43,California,30052805,48483483,63407606,55033186,170051613,-132961967,30788924,-16144918,208939881,225084799,109000000000.0,228000000000.0,236000000000.0,170000000000.0,-7245559039,38011074,921000000000.0,81632615465.0,125000000000.0,1920000000000.0,0.55,0.88,1.15,0.97,-190.62,-0.49,0.81,4473.74,0.06,0.12,0.12,0.48,0.04,43,-3.6e-33,1.6e-32,-1.9999999999999998e-32,4.7e-33,-5.4e-33,-8e-33,-1.4e-32,-1.1e-32,-2.2999999999999998e-32,3.2e-34,-1.1999999999999999e-32,-9.6e-33,-4.3e-33,-1.4e-32,-3.1e-32,2.3999999999999999e-32,1.1999999999999999e-32,-4.2000000000000005e-33,-1.4e-32,-6.500000000000001e-33,-6.400000000000001e-33,1.3000000000000001e-33,-9.200000000000001e-33,-1.1e-32,-2.1000000000000002e-32,-3.2e-32,9.100000000000001e-33,-9.999999999999999e-33,7.700000000000001e-33,-7.299999999999999e-33,-6.3e-33,-1.8e-32,LambdaRank,1.0
2012,20,20,Colorado,4328728,6061008,6797137,3393136,7348497,3641853,3490038,21232040,31968443,10741633,9563126437.0,27079153605.0,25959869383.0,7348497388.0,1119905956,5189867,107000000000.0,1965470812.0,6394306165.0,245000000000.0,1.28,1.79,2.0,1.04,215.79,0.22,0.23,1415.93,0.04,0.11,0.11,0.44,0.01,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,48,48,Connecticut,1569421,4887560,5169752,4474851,30147250,-22530784,2877743,-11030108,23591993,34622100,15240334378.0,29868338558.0,30499743992.0,30147249739.0,-630094044,3593795,101000000000.0,21894461860.0,20357319749.0,244000000000.0,0.35,1.09,1.16,0.98,-175.33,-0.83,1.28,8388.69,0.06,0.12,0.12,0.41,0.09,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,41,41,Delaware,1946974,2711405,2744769,1201346,5190510,-496558,720784,5247772,11639628,6391856,3840725183.0,7622305120.0,7994893417.0,5190509927.0,-372588297,916993,11485043901.0,5895506792.0,1936098224.0,41749164054.0,1.62,2.26,2.28,0.95,-406.32,0.02,0.45,5660.36,0.09,0.18,0.19,0.28,0.14,41,1.6e-32,6.1e-33,7.399999999999999e-33,1.9999999999999998e-32,-2.8000000000000002e-33,1.3000000000000001e-32,9.200000000000001e-33,-1.5e-32,4.9000000000000005e-33,-1.2e-34,9.999999999999999e-33,1.3000000000000001e-32,9.999999999999999e-33,4.7e-33,-4.5e-33,-3.2000000000000005e-33,-1.5e-33,-9.800000000000001e-33,-1.1e-32,2.9e-33,-2.3000000000000002e-33,5.8999999999999985e-33,1.1999999999999999e-32,-2.2e-33,8.400000000000001e-33,2.1000000000000002e-32,3.4e-33,-9.999999999999999e-33,1.9e-32,-1.6000000000000002e-33,9.999999999999999e-33,2.3999999999999999e-32,LambdaRank,1.0
2012,10,10,Florida ,39943382,51135448,52224952,17203839,43701843,-13393926,1589864,69140522,130046205,60905682,31841170324.0,82471264368.0,76935856844.0,43701843260.0,5513246604,19344156,215000000000.0,15897466040.0,32006269592.0,829000000000.0,2.32,2.97,3.04,1.07,285.01,-0.09,0.34,2259.18,0.04,0.1,0.09,0.26,0.02,10,-8.900000000000001e-34,5.4e-33,-9.200000000000001e-33,-6.400000000000001e-33,7e-33,-4.6000000000000004e-33,7.5e-33,3.2000000000000005e-33,-1.5e-32,7.6e-33,1.5e-32,1.5e-32,-1.5e-32,7.399999999999999e-33,4.7999999999999986e-33,-6e-33,1.7999999999999998e-33,4.4e-33,-2.3999999999999999e-32,-9.100000000000001e-33,2.8e-32,-1.1e-32,5.4e-33,-2.2e-34,1.9999999999999998e-32,-1.4e-32,9.399999999999999e-33,8.8e-33,-8.9e-33,1.4e-32,-3.2999999999999997e-32,1.3000000000000001e-32,LambdaRank,1.0
2012,24,24,Georgia,7187123,11853284,12262948,6936016,16627303,-3918016,4624617,21200483,44763801,23563319,16692482759.0,47080847440.0,46789430512.0,16627303030.0,291416928,9914668,125000000000.0,19058433392.0,15985334378.0,382000000000.0,1.04,1.71,1.77,1.01,29.39,0.02,0.37,1677.04,0.04,0.12,0.12,0.33,0.05,24,-2.2999999999999998e-32,1.9e-32,-9.5e-33,1.5e-32,1.1e-32,-1.1e-32,-1.1e-32,9.5e-33,-5.8999999999999985e-33,-1.1e-32,-1.3000000000000001e-32,-9.399999999999999e-33,-9.999999999999999e-33,-3.2e-34,1.4000000000000001e-33,4.4999999999999996e-34,1.5e-32,1.9999999999999998e-32,5.8e-33,2.7000000000000004e-32,-8.599999999999999e-33,-2.5e-33,1.9999999999999998e-32,-5.3000000000000004e-33,-1.5e-33,1.3000000000000001e-32,-7.4e-36,-5.3000000000000004e-33,3.4e-33,1.8e-32,7.299999999999999e-33,1.7999999999999998e-33,LambdaRank,1.0
2012,47,47,Hawaii,2932987,3749563,4088465,2374584,10344008,-1823711,1981542,4708248,17426840,12718592,5599396029.0,9919012539.0,10301884013.0,10344008359.0,-382871473,1391820,34548484023.0,14176422153.0,7778258098.0,64614514107.0,1.24,1.58,1.72,0.96,-275.09,0.01,0.59,7432.0,0.09,0.15,0.16,0.53,0.22,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,21,21,Idaho,3501452,4500774,5590341,1868964,1480166,818536,3173168,10246608,13595739,3349131,3198385580.0,8421050157.0,7935074190.0,1480166144.0,485975967,1595911,18848729855.0,117056426.0,1489090909.0,57858251829.0,1.87,2.41,2.99,1.06,304.51,0.29,0.11,927.47,0.06,0.15,0.14,0.33,0.0,21,-1.1999999999999999e-32,1.9999999999999998e-32,-6.6e-33,3.1e-33,1.9e-32,1.1999999999999999e-32,-2.2e-33,8.3e-34,9.900000000000001e-33,-1.7000000000000002e-32,9.999999999999999e-33,-4.7999999999999986e-33,1.5e-32,1.8e-32,1.5e-32,-3.2e-32,-9.999999999999999e-33,4.7e-33,1.9999999999999998e-32,1.4e-32,2.7e-33,-1.1e-33,2.2999999999999998e-32,1.5e-32,2.3000000000000002e-33,3.1e-33,-2.7e-33,-2.9e-33,5.5e-33,1.8e-32,1.3000000000000001e-32,1.7000000000000002e-32,LambdaRank,1.0
2012,50,50,Illinois,11007773,20670497,25822155,26184501,70254708,-68501567,6083595,-46749087,49502962,96439209,37556948798.0,72145245559.0,74620455590.0,70254708464.0,-2474131661,12870798,357000000000.0,54491749112.0,34677695925.0,614000000000.0,0.42,0.79,0.99,0.97,-192.23,-1.26,1.42,5458.46,0.06,0.12,0.12,0.58,0.09,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,16,16,Indiana,7802866,10768044,11001431,4585042,2948470,4868534,903135,18467832,26001344,7533512,15390133751.0,31553187043.0,31065495298.0,2948470219.0,487660397,6537743,58980964720.0,328878788.0,1264343783.0,265000000000.0,1.7,2.35,2.4,1.02,74.59,0.22,0.11,450.99,0.06,0.12,0.12,0.22,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,9,9,Iowa,5755224,8375316,8535957,2787410,4107594,1857587,2530094,14660248,21555251,6895003,7764897597.0,20303343783.0,19353226750.0,4107593521.0,951278997,3076310,11678332095.0,526123302.0,3635108673.0,137000000000.0,2.06,3.0,3.06,1.05,309.23,0.2,0.19,1335.23,0.06,0.15,0.14,0.09,0.0,9,-1.5e-32,2e-33,1.6e-32,6.9e-32,-8.8e-33,6.800000000000001e-32,4.7e-32,7.599999999999999e-32,2.7000000000000004e-32,2.6000000000000003e-32,2.2999999999999998e-32,2.2999999999999998e-32,-2.7000000000000004e-32,2.2999999999999998e-32,1.8e-32,-2.8e-32,3.2e-32,-1.3000000000000001e-32,-9.5e-33,-9.7e-32,3.8e-32,1.6000000000000002e-33,2.6000000000000003e-32,5.8e-32,3.7e-32,6e-32,5.400000000000001e-32,3.2999999999999997e-32,2.2999999999999998e-32,4.9e-32,-1.6e-32,1.9999999999999998e-32,LambdaRank,1.0
2012,22,22,Kansas,2147423,3954447,3990455,2496262,3616440,478873,1457668,11689675,17802377,6112702,7751475444.0,14538565308.0,13994265413.0,3616439916.0,544299896,2885262,44908050120.0,295283177.0,4768934169.0,135000000000.0,0.86,1.58,1.6,1.04,188.65,0.11,0.2,1253.42,0.06,0.11,0.1,0.33,0.0,22,-3.7e-33,2.3000000000000002e-33,6.899999999999999e-33,-1.1e-32,1.7000000000000002e-32,-2.4999999999999997e-32,9.800000000000001e-33,1.9999999999999998e-32,7.399999999999999e-33,7.6e-33,-6.9e-34,-4e-33,5.600000000000001e-33,-1.1e-32,-1.3000000000000001e-32,-1.4000000000000001e-33,-7.199999999999999e-33,-1.1e-34,-1.6e-32,-9.200000000000001e-33,3.9000000000000004e-33,2.4e-33,1.4e-32,3.6e-33,-3.8e-33,1.4e-32,2.2999999999999998e-32,-2.3999999999999999e-32,6.3e-33,8e-33,-3.1e-33,-4.6000000000000004e-33,LambdaRank,1.0
2012,46,46,Kentucky,3726076,6715324,7903898,4267770,16291955,-11228386,1547574,11166268,31725993,20559725,10760954023.0,23430809822.0,24260848485.0,16291955068.0,-830038662,4384799,93844762563.0,7916220288.0,8651287356.0,163000000000.0,0.87,1.57,1.85,0.97,-189.3,-0.31,0.51,3715.55,0.07,0.14,0.15,0.58,0.05,46,1.1999999999999999e-32,5.600000000000001e-33,1.5e-32,1.1e-32,1.8e-32,1.7000000000000002e-32,1.8e-32,1.5e-32,1.1e-32,1.3000000000000001e-32,1.3000000000000001e-32,6.6e-33,7.700000000000001e-33,1.3000000000000001e-32,9.999999999999999e-33,-1.4e-32,2.2999999999999998e-32,9.100000000000001e-33,1.9e-33,2.2e-32,-1.7000000000000002e-32,2.9e-32,1.1e-32,1.7000000000000002e-32,2.4999999999999997e-32,7.6e-33,8.8e-33,3.2e-32,1.8e-32,8.699999999999999e-33,3.2e-32,7.199999999999999e-33,LambdaRank,1.0
2012,27,27,Louisiana,9310152,12597345,16577913,5928349,11654732,-3001674,5663358,14853040,32436121,17583082,8403687565.0,26656597701.0,27413166144.0,11654732497.0,-756568443,4603429,92790115289.0,7381417973.0,12979663532.0,193000000000.0,1.57,2.12,2.8,0.97,-164.35,0.08,0.36,2531.75,0.04,0.14,0.14,0.48,0.04,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,40,40,Maine,825635,1511582,2132750,1527137,1356587,-680072,867751,4953761,7837485,2883724,3628618600.0,8150991641.0,8063855799.0,1356587252.0,87135841,1328895,19134302071.0,1950805643.0,1118000000.0,55253507837.0,0.54,0.99,1.4,1.01,65.57,0.02,0.17,1020.84,0.07,0.15,0.15,0.35,0.04,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,36,36,Maryland,2973013,7209801,8369956,5881933,23892947,-8535123,2559039,10832319,40607199,29774880,19182863114.0,35328108673.0,36360907001.0,23892946708.0,-1034012539,5889651,105000000000.0,9792368861.0,17245037618.0,328000000000.0,0.51,1.23,1.42,0.97,-175.56,-0.15,0.59,4056.77,0.06,0.11,0.11,0.32,0.03,36,-9.599999999999997e-35,1.9e-32,1.5e-35,5.200000000000001e-32,-2.4999999999999997e-32,2.6000000000000003e-32,3.2e-32,1.8e-32,4.2000000000000004e-32,4.9e-32,3.8e-33,3.7e-32,-4.4e-33,2e-33,1.3000000000000001e-32,1.3000000000000001e-33,3.5000000000000004e-32,1.3000000000000001e-32,2.7000000000000004e-32,1.1e-32,-1.6e-32,4.0999999999999987e-32,3.2e-32,1.6e-32,4.5999999999999996e-32,3.2e-32,2.4999999999999997e-32,1.6e-32,6.899999999999999e-33,1.1999999999999999e-32,4.7e-32,2.7000000000000004e-32,LambdaRank,1.0
2012,45,45,Massachusetts,5672976,11611797,11713189,8452248,40269017,-25011344,3169885,-20256610,28464654,48721264,22365126437.0,53855179728.0,54804123302.0,40269016719.0,-948943574,6658008,125000000000.0,17031243469.0,22892040752.0,398000000000.0,0.67,1.37,1.39,0.98,-142.53,-0.77,1.41,6048.21,0.06,0.14,0.14,0.31,0.04,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LambdaRank,1.0
2012,33,33,Michigan,5373656,9550122,12540473,6263529,13867375,-5583848,4880773,18313357,38444261,20130904,25903552769.0,58643260188.0,54171816092.0,13867375131.0,4492685475,9887238,160000000000.0,23580954023.0,8122257053.0,400000000000.0,0.86,1.52,2.0,1.08,454.39,-0.02,0.36,1402.55,0.06,0.15,0.14,0.4,0.06,33,3.8e-33,3.5e-33,1.1999999999999999e-32,-1.3000000000000001e-32,3.7e-33,-2.9999999999999996e-34,1.5e-32,1.1e-32,9.200000000000001e-33,6.7e-33,5e-33,-7.100000000000001e-33,-3.9000000000000004e-33,-4.7e-33,1.1e-32,-9e-33,1.3000000000000001e-32,-2.2e-32,5e-33,7e-33,-1.1e-32,9.999999999999999e-33,-7.199999999999999e-33,4.3e-33,-1.7000000000000002e-32,-1.7000000000000002e-32,-4.6000000000000004e-33,7e-33,-1.4e-32,-1.5e-33,1.9e-33,7.299999999999999e-34,LambdaRank,1.0
2012,34,34,Minnesota,8648701,13449121,13575060,7396319,8952015,-2964716,5014077,13707548,30055881,16348333,20141524556.0,35122109718.0,34084312435.0,8952014629.0,1037797283,5380285,109000000000.0,681180773.0,7875675026.0,265000000000.0,1.17,1.82,1.84,1.03,192.89,0.07,0.3,1663.86,0.08,0.13,0.13,0.41,0.0,34,1.4e-32,7.6e-33,9.700000000000001e-33,2.2999999999999998e-32,5.5e-33,-2.3000000000000002e-33,9.5e-33,6e-33,-9.800000000000001e-33,-1.3000000000000001e-32,1.7e-33,1.9999999999999998e-32,1.1e-32,1.1e-33,2.2e-33,2.2999999999999998e-32,2.7e-33,2.2999999999999998e-32,1.5e-32,2.2e-32,1.4e-32,5.600000000000001e-33,1.5e-32,1.4e-32,2.2999999999999998e-32,2.2e-32,3.2e-32,1.1e-32,-9.700000000000001e-33,2.4e-33,1.9e-32,4.2000000000000004e-32,LambdaRank,1.0
2012,30,30,Mississippi,4478622,5292417,5920380,2051526,5894196,-3034634,4371879,14793196,22678192,7945722,6542646813.0,17512988506.0,16874137931.0,5894196447.0,638850575,2984945,62290274890.0,694606061.0,5447724138.0,103000000000.0,2.18,2.58,2.89,1.04,214.02,0.06,0.26,1974.64,0.06,0.17,0.16,0.61,0.01,30,-1.1e-32,6.7e-33,1.1e-33,1.1999999999999999e-32,-5.099999999999999e-34,2.7000000000000004e-32,1.3000000000000001e-32,9e-33,-1.5e-32,3.1e-32,2.4999999999999997e-32,-5.8999999999999985e-33,8.400000000000001e-33,1.9999999999999998e-32,9.999999999999999e-33,-1.1e-32,-3.1e-33,1.5e-33,2.4999999999999997e-32,-9.100000000000001e-33,1.1999999999999999e-32,4.0999999999999987e-33,-2.2e-33,-3.9000000000000004e-33,2.1000000000000003e-33,6.6e-33,-9.399999999999999e-33,1.1e-32,1.5e-32,9e-33,-1.3000000000000001e-37,-5e-33,LambdaRank,1.0
