,1-qid,two_realRank,two_realRank2,State,CordAscent,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year,female_percent,international_students,world_rank,country_encoded,country_contribution,female_percent_contribution,income_contribution,international_contribution,international_students_contribution,num_students_contribution,research_contribution,student_staff_ratio_contribution,teaching_contribution,country_feature_rank,female_percent_feature_rank,income_feature_rank,international_feature_rank,international_students_feature_rank,num_students_feature_rank,research_feature_rank,student_staff_ratio_feature_rank,teaching_feature_rank
1198,2014,51,50,Tsinghua University,199,China,66.8,42.6,65.9,59.9,99.9,63.5,39763,13.7,2014,0.32,0.1,50,9,-0.009276448,0.004679705,0.100210989,-0.012350516,0.001197089,0.027228478,0.002850063,-0.009651196,0.059877491,6,7,1,4,10,3,9,5,2
1199,2014,82,80,Tufts University,302,USA,46.7,43.4,32.1,93.9,39.1,56.1,10410,10,2014,0.54,0.14,80,70,0.011807819,7.31E-05,-0.03894233,-0.012384613,-0.00100691,-0.019332844,-0.001290994,-0.019479268,0.056749805,7,10,2,6,9,4,8,3,1
1200,2014,250,226,Tulane University,352,USA,43,29,20.6,61.1,48.97987421,59.84612823,11381,8.4,2014,0.56,0.08,226,70,0.013079656,-0.004312904,-0.000362222,-0.032777619,-0.002313131,-0.019923451,0.001056035,-0.018975788,0.004410212,4,6,10,1,8,2,9,3,5
1201,2014,361,351,UiT The Arctic University of Norway,246,Norway,20.3,59.6,15.8,54.2,39.2,59.84612823,10398,12.2,2014,0.6,0.1,351,43,-0.000331173,-0.002707655,-0.035882059,0.012156663,-0.001256891,-0.020205422,-0.002723732,-0.008480244,-0.040892566,10,8,2,4,9,3,7,5,1
1202,2014,213,201,Ulm University,307,Germany,38.6,54.6,20.6,68.4,51.1,59.84612823,9187,11.2,2014,0.47,0.1,201,18,-0.008951481,0.001606338,-0.001025054,0.007609155,0.001122983,-0.018029182,-0.001220907,-0.019059068,0.002006555,3,7,10,4,9,2,8,1,6
1203,2014,309,301,Umeå University,256,Sweden,19.8,50.1,29.6,53.1,30.5,59.84612823,16667,11.9,2014,0.6,0.07,301,60,0.010269436,-0.00624072,-0.063179951,-0.012384894,0.001718582,-0.011264227,-0.001455531,-0.020452026,-0.039550961,6,7,1,4,8,5,9,3,2
1204,2014,299,276,University College Cork,155,Republic of Ireland,27.2,67.1,20.1,56.8,50,59.84612823,15805,22.3,2014,0.55,0.15,276,49,0.002167656,0.001437711,0.000213965,0.011695508,0.000619668,-0.008638294,-0.004016861,0.031993874,-0.02177184,7,8,10,3,9,4,6,1,2
1205,2014,161,161,University College Dublin,109,Republic of Ireland,27.1,79.6,29,77,33.1,46.7,22193,24.5,2014,0.496839882,0.23,161,49,-0.00157531,0.001271444,-0.060602727,0.038251682,0.000401929,-0.000623527,-0.000877636,0.033961824,-0.022549083,6,7,1,2,10,9,8,3,4
1206,2014,21,21,University College London,14,UK,70.5,90.2,77.5,84.1,46.8,77.6,26607,10.7,2014,0.56,0.46,21,69,0.006412311,-0.00050987,-0.00047782,0.037710634,-0.001561446,-0.000584245,0.002543245,-0.016880921,0.057749221,5,9,10,2,7,8,6,3,1
1207,2014,176,176,University at Buffalo,224,USA,40.2,55.4,39.3,56.2,39.4,45.9,25668,19,2014,0.47,0.19,176,70,0.011390177,0.000999485,-0.034789476,0.007311176,0.000711661,-0.003190723,0.001615722,-0.001217668,0.003211425,2,9,1,3,10,6,7,8,5
1208,2014,188,188,University of Aberdeen,120,UK,27.9,83.6,26.8,71.3,45.1,45.2,12938,15.8,2014,0.54,0.33,188,69,0.010944266,-0.001721517,-0.001032532,0.03572943,0.000327184,-0.005304188,-0.001889709,-0.005342223,-0.019748955,3,8,9,1,10,5,7,4,2
1209,2014,211,201,University of Adelaide,67,Australia,28.7,78.2,34.3,56.8,54.1,59.84612823,20771,30.1,2014,0.48,0.26,201,1,-0.009294826,-0.000482825,-0.001105494,0.03368239,-5.85E-05,-0.007332055,-0.0017282,0.030578997,-0.020057924,4,9,8,1,10,5,7,2,3
1210,2014,288,276,University of Alaska Fairbanks,342,USA,26.1,38.2,25.5,57.4,52.5,59.84612823,3837,8.2,2014,0.53,0.07,276,70,0.011564927,0.002205116,0.000183041,-0.012243265,-0.001392475,-0.017218898,-0.004032849,-0.021595161,-0.018010518,5,8,10,4,9,3,7,1,2
1211,2014,109,109,University of Alberta,58,Canada,44.6,70.1,47.8,59.3,46.8,52,36299,21.6,2014,0.55,0.23,109,7,-0.010750317,-0.003719357,-0.001843674,0.036033914,-0.001458599,0.030069008,0.001375904,0.031035641,0.001030127,4,6,7,1,8,3,9,2,10
1212,2014,84,83,University of Amsterdam,136,Netherlands,38.3,58.3,54.1,75,50.2,55.9,24570,14.4,2014,0.53,0.11,83,40,-0.001081512,-0.000397439,-0.002609585,0.007392717,-0.000342369,4.34E-05,0.001535251,-0.009302552,0.004412971,7,8,5,3,9,10,6,1,4
1213,2014,166,164,University of Antwerp,47,Belgium,34.5,61.1,33.2,64.1,100,46.6,12346,30.3,2014,0.56,0.16,164,5,-0.011024441,-0.001394731,0.100651141,0.009489496,-0.000691037,-0.016381858,-0.001554042,0.031135397,0.00274767,4,9,1,5,10,3,8,2,7
1214,2014,105,103,University of Arizona,194,USA,39.4,38,44.4,74.6,82.3,52.4,36429,12.7,2014,0.52,0.08,103,70,0.009569627,-0.002778177,0.099022822,-0.011162873,-0.000304021,0.028806322,0.000883691,-0.00840535,0.002865623,4,8,1,3,10,2,9,5,7
1215,2014,167,164,University of Auckland,36,New Zealand,26.7,88,33.5,67,74.5,46.6,29787,18.9,2014,0.54,0.28,164,41,-0.001784551,-0.000206809,0.099154854,0.037593435,0.000339022,-0.002153398,0.001293996,-0.001906278,-0.018649644,7,10,1,2,9,5,8,6,3
1216,2014,252,226,University of Barcelona,231,Spain,24.5,45,24.7,74.9,30.3,59.84612823,47491,12.2,2014,0.62,0.1,226,59,0.012234798,0.000278773,-0.061938741,-0.01445771,0.00053142,0.030351368,0.00073608,-0.01154393,-0.03974844,5,10,1,4,9,3,8,6,2
1217,2014,360,351,University of Bari Aldo Moro,22,Italy,26.8,34.7,21.1,48.2,34.9,59.84612823,51560,65.1,2014,0.65,0.02,351,28,-0.004252173,-0.004183765,-0.034564447,-0.013347022,0.001073178,0.028939444,-0.001947326,0.030359289,-0.015990051,6,7,1,5,10,3,9,2,4
1218,2014,74,74,University of Basel,17,Switzerland,39.1,91.1,41,81.4,98.5,57.7,12551,17.3,2014,0.54,0.24,74,61,0.009516798,-0.000204497,0.101661562,0.037862937,-0.00021847,-0.019341253,0.003308,-0.001810043,0.004298723,5,10,1,2,9,3,7,8,6
1219,2014,290,276,University of Bath,214,UK,26.7,77.4,25.2,50.1,35,59.84612823,12830,18.8,2014,0.46,0.3,276,69,0.011782472,0.003176373,-0.035982974,0.037326418,0.001850999,-0.008742269,-0.00186428,-0.005118757,-0.017818548,4,8,2,1,10,5,9,7,3
1220,2014,210,201,University of Bergen,210,Norway,30.8,62.9,28.2,66.6,34.7,59.84612823,11623,11.1,2014,0.6,0.12,201,43,-0.002587069,-0.003827073,-0.037045547,0.009032552,-0.002668956,-0.018794535,-0.005445481,-0.022735875,-0.016753141,10,8,1,5,9,3,6,2,4
1221,2014,157,157,University of Bern,82,Switzerland,38.9,78.5,31.4,64.3,45.1,47.4,14708,22.5,2014,0.54,0.14,157,61,0.008991764,-0.001947623,-0.003090363,0.037732925,-0.001015814,-0.007276466,0.001403811,0.029061938,0.00454789,3,8,7,1,10,4,9,2,5
1222,2014,153,153,University of Birmingham,117,UK,42.8,72.2,39.6,57.5,36.7,48.3,25295,16.4,2014,0.54,0.23,153,69,0.009951704,-0.002462562,-0.03390891,0.038420874,-0.002528282,-0.001107351,0.001850546,-0.001169686,0.002534062,3,7,2,1,6,10,8,9,5
1223,2014,287,276,University of Bologna,183,Italy,30.7,40.7,18.6,64.2,33.5,59.84612823,85532,22.9,2014,0.56,0.07,276,28,-0.001997009,-0.002608147,-0.063130235,-0.010727196,0.001902364,0.026363567,-0.00482441,0.030660288,-0.019843577,9,8,1,5,10,3,7,2,4
1224,2014,182,181,University of Bonn,8,Germany,35.8,54.2,20.4,80.7,48.97987421,45.6,32474,70.4,2014,0.55,0.13,181,18,-0.009524634,6.95E-05,-0.001355294,0.009436884,0.002330011,0.03021874,-0.001807924,0.029999787,0.003972035,4,10,9,5,7,1,8,2,6
1225,2014,79,79,University of Bristol,130,UK,39.6,75,41.2,84.9,38,56.3,17906,14,2014,0.53,0.25,79,69,0.010250914,-0.003792684,-0.036829907,0.038653738,-0.001976718,-0.011538093,0.006338839,-0.007146399,0.000613113,5,8,2,1,9,4,7,6,10
1226,2014,31,31,University of British Columbia,10,Canada,59.9,84.2,67.9,83.7,43.1,70.8,50152,17.6,2014,0.54,0.25,31,7,-0.00842154,-0.000638629,-0.000113113,0.038513932,-0.000950178,0.030445705,0.001668295,-0.00188582,0.057171777,5,9,10,2,8,3,7,6,1
1227,2014,209,201,University of Calgary,179,Canada,32.8,62.9,30.2,56.8,45.4,59.84612823,28341,16.5,2014,0.53,0.17,201,7,-0.011988715,0.000549893,8.19E-05,0.006697737,0.003303207,-0.004817463,0.000240782,-0.002351477,-0.018782274,2,8,10,3,5,4,9,7,1
1228,2014,8,8,University of California  Berkeley,27,USA,83.2,57.3,97.5,99.3,59.5,89.8,36186,16.4,2014,0.5,0.15,8,70,0.012146512,0.000767269,0.097494813,0.010711485,0.000571204,0.0286678,0.002446689,-0.001925159,0.05599689,5,9,1,6,10,3,7,8,2
1229,2014,54,52,University of California  Davis,112,USA,55.5,53.7,56.4,81.2,51.3,63.2,35364,13.9,2014,0.54,0.13,52,70,0.010055625,-0.004544215,-0.001966534,0.007213674,-0.000515193,0.027867935,-0.000684814,-0.009329699,0.05664282,4,7,8,6,10,2,9,5,1
1230,2014,93,93,University of California  Irvine,266,USA,37.1,36.4,40.8,89.7,44.9,54.1,26614,16.1,2014,0.52,0.16,93,70,0.009492256,-0.001487018,-0.000646408,-0.009500209,-0.001574002,-0.001170523,-0.001851706,-0.006578922,0.003033139,3,8,10,2,7,9,6,4,5
1231,2014,12,12,University of California  Los Angeles,80,USA,84.8,46.4,91,95.6,48.97987421,86.3,38206,10.3,2014,0.52,0.15,12,70,0.007490672,0.000119903,-0.000361947,-0.012988347,2.71E-05,0.029658076,0.006571216,-0.017525509,0.05854822,6,9,8,4,10,2,7,3,1
1232,2014,149,148,University of California  Riverside,192,USA,25.9,62.2,25.8,91.8,37.6,48.7,20626,22,2014,0.51,0.12,148,70,0.010740779,0.001794052,-0.036072666,0.008121121,0.00023297,-0.009770276,0.001533924,0.030206091,-0.01894438,5,8,1,7,10,6,9,2,3
1233,2014,41,40,University of California  San Diego,274,USA,52,35.6,63,96.7,48.4,67.4,27233,6.5,2014,0.48,0.11,40,70,0.008119474,0.000804398,-0.002716126,-0.016184286,-0.001781587,-0.004051321,0.003399973,-0.020274194,0.053870393,5,10,8,3,9,6,7,2,1
1234,2014,33,33,University of California  Santa Barbara,32,USA,47.8,61.8,58.2,99.4,86.7,68.4,22020,27.3,2014,0.52,0.11,33,70,0.009743117,-0.000662557,0.097431884,0.007396157,0.002330963,0.000862895,0.00135943,0.030294555,0.055084241,5,10,1,6,7,9,8,3,2
1235,2014,136,136,University of California  Santa Cruz,247,USA,25.9,39.4,29.1,99.9,48.97987421,49.9,17404,22.7,2014,0.53,0.01,136,70,0.010724382,0.001165305,0.000486569,-0.011596826,0.005198345,-0.009729037,-0.003482405,0.030586899,-0.017355896,5,9,10,4,7,6,8,1,3
1236,2014,7,7,University of Cambridge,18,UK,90.6,86.7,95.3,95.7,52.8,92.3,18812,11.8,2014,0.46,0.34,7,69,0.009674593,0.0029618,0.000119846,0.034446883,0.002092052,-0.009241361,0.003314106,-0.016526122,0.055664947,5,8,10,2,9,6,7,4,1
1237,2014,308,301,University of Canterbury,108,New Zealand,18.2,88,24.4,51.6,52.3,59.84612823,12187,16.5,2014,0.51,0.2,301,41,-0.001075703,-0.002071102,3.21E-05,0.036630902,-6.85E-05,-0.019817958,0.002566227,-0.001543504,-0.037884478,8,5,10,2,9,3,4,7,1
1238,2014,127,126,University of Cape Town,83,South Africa,26.3,77.2,31,84.6,85.6,50.5,20040,12.1,2014,0.53,0.18,126,57,-0.0021832,-0.001888507,0.098663216,0.035565035,-0.000344785,-0.008815016,-0.001116978,-0.011534663,-0.019935013,7,8,1,2,10,6,9,5,3
1239,2014,9,9,University of Chicago,152,USA,85.6,58.6,88.2,98,48.97987421,87.8,14221,6.9,2014,0.42,0.21,9,70,0.010560993,0.003553415,0.001686509,0.010187379,0.002325908,-0.006945301,0.005722959,-0.022271452,0.053588972,4,8,10,5,9,6,7,2,1
1240,2014,241,226,University of Cincinnati,337,USA,31.8,25.4,22.3,69.3,36.5,59.84612823,36108,15.7,2014,0.54,0.06,226,70,0.009827136,-0.000685247,-0.035676998,-0.034916794,-0.003603773,0.028487812,-0.003104371,-0.008652715,-0.017830058,5,10,1,2,8,3,9,6,4
1241,2014,254,251,University of Cologne,51,Germany,29.7,53.4,18.7,63.6,48.97987421,59.84612823,43280,43.4,2014,0.6,0.11,251,18,-0.005568814,-0.009156854,-0.001791178,0.00616975,0.001539166,0.028386195,-0.003764987,0.032078858,-0.015584154,6,4,9,5,10,2,7,1,3
1242,2014,97,97,University of Colorado Boulder,292,USA,34.2,40.5,33.3,97.3,48.97987421,53.4,29325,16.1,2014,0.45,0.08,97,70,0.010208904,0.004222376,-0.000383585,-0.013042339,-0.002107113,-0.002845857,0.001990534,-0.007796648,0.003727957,3,5,10,2,8,7,9,4,6
1243,2014,306,301,University of Connecticut,338,USA,36.1,38.7,22.8,49.9,31.7,59.84612823,25742,13,2014,0.51,0.11,301,70,0.008625664,0.003491596,-0.060912309,-0.010220564,0.000896196,-0.001561258,-0.002347764,-0.005566271,0.003783427,3,7,1,2,10,9,8,4,6
1244,2014,151,150,University of Copenhagen,91,Denmark,33.9,76,32,73.1,43,48.5,27545,4.1,2014,0.67,0.19,150,13,-0.009332995,-0.006532763,-0.000391011,0.036505225,-0.002702546,0.00078553,-0.00210769,-0.023663117,-0.019531258,4,5,10,1,7,9,8,2,3
1245,2014,307,301,University of Crete,204,Greece,18.2,47.1,16.6,65.6,35,59.84612823,14650,26.9,2014,0.63,0.05,301,20,-0.001831692,-0.003906571,-0.035689017,-0.010231813,-0.000136439,-0.008162291,-0.004491817,0.027781468,-0.041334445,9,8,2,4,10,5,7,3,1
1246,2014,174,174,University of Delaware,187,USA,27,37.1,35.5,73.6,98.1,46,19262,15.9,2014,0.56,0.1,174,70,0.009420485,-0.002923112,0.097946444,-0.011380492,0.001076496,-0.009298026,-0.000166601,-0.009242568,-0.018942666,4,8,1,3,9,5,10,6,2
1247,2014,359,351,University of Duisburg-Essen,156,Germany,20.4,47.7,12,59.9,41.7,59.84612823,36051,46.6,2014,0.49,0.11,351,18,-0.00867983,0.002551329,-0.034781766,-0.008548898,0.000156653,0.028210187,-0.00548023,0.032743745,-0.038377826,5,9,2,6,10,4,7,3,1
1248,2014,196,196,University of Dundee,177,UK,22.5,65.7,21.4,84.9,46.5,44.7,11628,15.3,2014,0.6,0.25,196,69,0.006941705,-0.000946048,-0.000552387,0.005936998,0.000694472,-0.018040146,-0.000518953,-0.00825553,-0.042052242,5,7,9,6,8,2,10,4,1
1249,2014,175,174,University of East Anglia,180,UK,27.2,72.3,24,81.7,29.5,46,14992,14.7,2014,0.58,0.28,174,69,0.011054218,-0.00475217,-0.062066961,0.036017568,-0.000466925,-0.006956558,-0.001367554,-0.006651544,-0.020983369,5,8,1,2,10,6,9,7,3
1250,2014,311,301,University of Eastern Finland,280,Finland,23.8,39.7,18.6,56.1,33.4,59.84612823,10798,17.3,2014,0.64,0.06,301,16,-0.011500846,-0.003104834,-0.061101186,-0.011844999,0.002231361,-0.016805048,-0.003115698,-0.001617608,-0.042038844,5,7,1,4,9,3,6,10,2
1251,2014,39,39,University of Edinburgh,45,UK,56.6,81.5,56.9,87.6,42.5,67.5,25774,14.1,2014,0.58,0.36,39,69,0.013250901,-0.002659372,-0.03608525,0.03579391,-0.001081322,0.000506034,0.003115304,-0.009238519,0.058266213,5,8,2,3,9,10,7,6,1
1252,2014,240,226,University of Erlangen-Nuremberg,78,Germany,32.7,49.6,16.5,71.8,47.5,59.84612823,36146,53.9,2014,0.49,0.09,226,18,-0.008450568,-3.69E-05,-0.002631667,-0.015679535,0.001281622,0.029045657,-0.002812701,0.03144178,-0.019742278,5,10,8,4,9,2,7,1,3
1253,2014,255,251,University of Essex,114,UK,30.6,82.4,30.5,47.6,32.7,59.84612823,12695,19.8,2014,0.55,0.39,251,69,0.010504265,-0.001379988,-0.063492858,0.036561499,-0.002558594,-0.017930041,-0.004500968,-0.005029361,-0.019213012,5,10,1,2,9,4,7,6,3
1254,2014,148,148,University of Exeter,119,UK,29.2,76.7,32.8,78.3,37.2,48.7,17755,18.8,2014,0.54,0.28,148,69,0.010455673,-0.001471241,-0.036599539,0.037194274,0.000582732,-0.009929864,0.002749954,-0.002107799,-0.01945564,4,9,2,1,10,5,7,8,3
1255,2014,362,351,University of Ferrara,258,Italy,15.4,38.6,14.4,64.2,38.5,59.84612823,18882,30.2,2014,0.56,0.07,351,28,-0.005111739,0.000779316,-0.036530705,-0.012529019,0.002125971,-0.010669264,-0.004049478,0.031834847,-0.038102398,7,10,2,4,9,5,8,3,1
1256,2014,357,351,University of Florence,276,Italy,17.7,37.3,13.2,57.7,34.2,59.84612823,54290,17.2,2014,0.59,0.07,351,28,-0.000852528,-0.003347057,-0.035017785,-0.014116537,-0.000658975,0.025267504,-0.003467488,-0.004539644,-0.03934765,9,8,2,4,10,3,7,6,1
1257,2014,128,128,University of Florida,203,USA,48,30.9,49.9,59.9,48.97987421,50.4,50095,18.7,2014,0.54,0.09,128,70,0.008093045,-0.000502227,-0.001038127,-0.033029285,-0.00394716,0.02661094,0.000256232,-0.002007327,0.055020382,4,9,8,2,6,3,10,7,1
1258,2014,152,152,University of Freiburg,74,Germany,40.1,55.9,28.4,71.8,86.6,48.4,26467,31.2,2014,0.52,0.16,152,18,-0.012858731,-0.002759087,0.097316448,0.00786353,-8.11E-05,-0.002025701,0.002679686,0.027911954,0.001106639,3,6,1,4,10,8,7,2,9
1259,2014,285,276,University of Fribourg,28,Switzerland,25.9,84.5,16.3,57.6,30.6,59.84612823,10416,46.9,2014,0.58,0.19,276,61,0.010356566,-0.003359908,-0.0609288,0.037829728,0.001488807,-0.019323958,-0.001459762,0.031348253,-0.021947677,6,7,1,2,8,5,9,3,4
1260,2014,124,124,University of Geneva,46,Switzerland,31.4,96.7,33.9,77.2,38.3,51,15668,15,2014,0.61,0.39,124,61,0.007971221,-0.002312716,-0.03579813,0.037322825,0.000624988,-0.007761266,-0.000488496,-0.008266658,-0.019057231,6,8,2,1,9,7,10,5,3
1261,2014,277,276,University of Georgia,264,USA,39.6,35,28.9,46.1,30.7,59.84612823,33119,19.9,2014,0.57,0.07,276,70,0.011003174,-0.005060165,-0.061421243,-0.015701136,0.001717985,0.031351512,-0.001014737,-0.003195657,0.004547588,4,5,1,3,8,2,9,7,6
1262,2014,119,117,University of Glasgow,98,UK,34.5,73.7,36.6,79.2,40.8,51.6,22616,16,2014,0.57,0.29,117,69,0.011101804,-0.004653753,-0.033770366,0.037511284,-0.004422064,0.000561355,0.001003348,-0.010939615,0.00159708,4,6,2,1,7,10,9,5,8
1263,2014,201,201,University of Gothenburg,265,Sweden,23.4,47.1,35.8,64.1,38,59.84612823,26420,16.4,2014,0.496839882,0.12,201,60,0.013400021,-0.000423944,-0.036260259,-0.013449459,0.000688805,-0.000284454,0.002482876,-0.002744126,-0.039459496,4,9,2,3,8,10,7,6,1
1264,2014,354,351,University of Graz,141,Austria,24.6,59.9,14.4,51,29.5,59.84612823,20584,26.8,2014,0.65,0.12,351,2,-0.009071786,-0.003087612,-0.060819254,0.007883818,-0.002128386,-0.007572354,-0.003690238,0.031459604,-0.039447045,4,9,1,5,10,6,8,3,2
1265,2014,98,98,University of Groningen,65,Netherlands,36,53,48.6,71.1,87.6,52.9,24556,25.6,2014,0.52,0.12,98,40,0.001616902,-0.001214372,0.097650179,0.010913251,-0.0007611,0.000155969,0.002007515,0.03173429,0.006135047,7,8,1,3,9,10,6,2,4
1266,2014,356,351,University of Guelph,208,Canada,20.6,39.1,22.6,45.1,47.8,59.84612823,21643,28.3,2014,0.6,0.04,351,7,-0.011993835,-0.002281442,-0.002544843,-0.012007299,-0.001517645,-0.000238863,-0.001633301,0.033368524,-0.037606313,5,7,6,4,9,10,8,2,1
1267,2014,64,63,University of Göttingen,140,Germany,45.1,51.5,48.8,89.6,41.2,59.9,25581,25.6,2014,0.51,0.12,63,18,-0.00733737,0.002955575,-0.036750238,0.008734774,0.001137721,-0.003180918,0.003641485,0.032224451,0.003569499,5,9,1,4,10,8,6,2,7
1268,2014,100,100,University of Helsinki,128,Finland,35.5,51.3,46.5,77.8,30.7,52.6,23505,15.1,2014,0.66,0.06,100,16,-0.010770126,-0.001791044,-0.06101999,0.003678524,-0.002495695,-0.002532276,0.002018899,-0.008649575,0.000549855,2,9,1,5,7,6,8,3,10
1269,2014,305,301,University of Hertfordshire,178,UK,14.1,81.1,10.2,66.9,30.3,59.84612823,19665,19.4,2014,0.54,0.27,301,69,0.010451597,-0.001997769,-0.063387491,0.036974078,0.001920464,-0.008305855,-0.00142046,-0.004828321,-0.041340246,4,8,1,3,9,5,10,6,2
1270,2014,43,43,University of Hong Kong,33,Hong Kong,61.6,80.3,69.9,61.5,56.9,65.3,19835,17.6,2014,0.53,0.38,43,21,-0.004059696,-0.002461367,0.098576198,0.036681426,-0.00018223,-0.007914511,0.005474554,-0.001132752,0.055048089,6,8,1,3,10,4,5,9,2
1271,2014,301,301,University of Houston,202,USA,37,31.5,23.8,42.4,36.9,59.84612823,40325,43.7,2014,0.5,0.09,301,70,0.010215691,0.000713576,-0.035918938,-0.03010064,-0.001047019,0.030940392,-0.001666197,0.027916713,0.003456406,6,10,1,3,9,2,8,4,7
1272,2014,256,251,University of Iceland,56,Iceland,12.5,59.9,24.3,71.1,78.5,59.84612823,13960,25.9,2014,0.66,0.08,251,23,-0.002309943,-0.003535466,0.100598441,0.008306585,0.002462081,-0.009371307,0.001532848,0.03068196,-0.038469021,9,7,1,5,8,4,10,3,2
1273,2014,192,191,University of Illinois at Chicago,306,USA,45.5,43.3,34.9,56.2,31.1,45,24313,9.2,2014,0.53,0.17,191,70,0.012373453,0.000447077,-0.060731767,-0.013103977,0.000125834,0.00081899,3.99E-05,-0.019361614,0.001682695,4,8,1,3,9,7,10,2,6
1274,2014,29,29,University of Illinois at Urbana-Champaign,122,USA,66,41.1,78.9,79.4,48.97987421,71.4,42727,18.7,2014,0.47,0.2,29,70,0.011806932,0.005538216,-0.002012345,-0.011016604,-0.000175764,0.030268204,0.002686033,-0.000623346,0.056560166,4,6,8,5,10,2,7,9,1
1275,2014,208,201,University of Innsbruck,107,Austria,25.2,91.4,17.2,70.6,40.2,59.84612823,18209,16.9,2014,0.54,0.39,201,2,-0.010170916,0.000218629,-0.035403159,0.040599173,0.003976326,-0.00821959,-0.002407226,-0.004881971,-0.017579621,5,10,2,1,8,6,9,7,3
1276,2014,162,161,University of Iowa,324,USA,44.2,29.3,31.6,70.4,48.97987421,46.7,27526,11.6,2014,0.52,0.11,161,70,0.011039207,-0.001200719,0.001080853,-0.033079758,0.000505223,-0.001416158,0.002115415,-0.019537035,0.001362249,3,8,9,1,10,6,5,2,7
1277,2014,355,351,University of Jyväskylä,270,Finland,27.5,42.8,16.3,47.2,48.97987421,59.84612823,9703,15.2,2014,0.62,0.05,351,16,-0.013926528,-0.001954093,-0.002122127,-0.008915424,0.002059399,-0.015758362,-0.005293328,-0.010043229,-0.018503866,3,10,8,5,9,2,6,4,1
1278,2014,278,276,University of Kansas,341,USA,33.9,33.6,19.8,59.9,35.9,59.84612823,23873.75865,18.44528302,2014,0.496839882,0.154440063,276,70,0.010892735,-0.000686047,-0.034882963,-0.013861457,-0.000546154,-0.001499977,0.003736655,-0.00297354,-0.023164023,4,9,1,3,10,8,6,7,2
1279,2014,239,226,University of Kiel,249,Germany,29.7,44.2,22.7,69.5,39.8,59.84612823,24444,23.8,2014,0.53,0.08,226,18,-0.012245203,-0.003724564,-0.036189665,-0.010640292,0.000972962,0.004049456,-0.003161174,0.031357228,-0.018204991,4,7,1,5,10,6,8,2,3
1280,2014,237,226,University of Konstanz,21,Germany,27,58.9,30.7,59.9,59.5,59.84612823,10930,59.1,2014,0.54,0.12,226,18,-0.008169923,-0.00034759,0.09662669,0.008137066,0.00101442,-0.016084623,-0.001841894,0.031073494,-0.019084961,5,10,1,6,9,4,8,2,3
1281,2014,133,132,University of Lausanne,102,Switzerland,27.3,84.5,39.7,74.5,52.7,50.1,11964,13.1,2014,0.496839882,0.22,132,61,0.009936158,-0.001965423,-0.004055219,0.035101225,0.001487278,-0.018539826,-8.13E-06,-0.009833094,-0.016639851,4,8,7,1,9,2,10,5,3
1282,2014,140,139,University of Leeds,106,UK,34.9,68.5,38.2,71.3,42.1,49.5,27703,14.7,2014,0.58,0.21,139,69,0.010747686,-0.002328979,-0.035248787,0.013116188,0.000390067,-2.43E-06,-0.003809463,-0.006378247,0.001087142,3,7,1,2,9,10,5,4,8
1283,2014,163,161,University of Leicester,149,UK,32.5,81.6,32.9,66.9,33.7,46.7,14541,13.4,2014,0.54,0.35,161,69,0.013286871,-0.000310773,-0.034401421,0.037530112,0.000913521,-0.009381572,0.000454045,-0.007771272,-0.020391155,4,10,2,1,8,5,9,6,3
1284,2014,169,169,University of Liverpool,173,UK,31.1,75,31.2,70.3,37.7,46.3,18815,13.6,2014,0.52,0.3,169,69,0.009648627,0.004193571,-0.034864402,0.037178036,-0.004276678,-0.00872839,-0.000852023,-0.012967179,-0.019252498,5,9,2,1,8,6,10,4,3
1285,2014,304,301,University of Liège,135,Belgium,25.1,67.1,16.4,47,60.7,59.84612823,20951,25.9,2014,0.54,0.23,301,5,-0.011915167,-0.00268591,0.09951877,0.009733245,-0.003066259,-0.008438069,-0.004298803,0.029587787,-0.019633149,4,10,1,5,9,6,8,2,3
1286,2014,58,58,University of Manchester,59,UK,54.5,80.9,52.2,77.3,40.8,62.3,34938,15.3,2014,0.52,0.34,58,69,0.0122906,-0.001878088,-0.036107185,0.036534956,0.000223576,0.031441791,0.002418906,-0.011306908,0.057045218,5,9,3,2,10,4,8,6,1
1287,2014,303,301,University of Manitoba,201,Canada,30.8,40,29.3,45.1,52.8,59.84612823,28576,27.8,2014,0.55,0.11,301,7,-0.006143692,4.22E-05,0.000126107,-0.012470424,0.001695889,-0.00034079,-0.002200191,0.029689952,-0.018538314,5,10,9,4,7,8,6,1,3
1288,2014,358,351,University of Maryland  Baltimore County,372,USA,16.9,34.4,15,65.9,32.6,59.84612823,13908,18.1,2014,0.46,0.07,351,70,0.007387477,-0.000342731,-0.061903147,-0.008913751,0.003001275,-0.012240587,-0.001147989,-0.003746925,-0.040390033,5,10,1,4,8,3,9,7,2
1289,2014,108,108,University of Maryland  College Park,317,USA,39,42.4,37.2,84.4,32.1,52.2,31331,8.4,2014,0.48,0.09,108,70,0.011249641,-0.003238693,-0.061990379,-0.007908249,-0.001019638,0.030891914,0.0007529,-0.020840386,0.000208376,5,7,1,6,8,2,9,3,10
1290,2014,134,132,University of Massachusetts,262,USA,40.7,33.1,38.9,74.6,52,50.1,56959,13,2014,0.49,0.11,132,70,0.010207557,-0.000407106,-0.00424255,-0.035594041,0.002798399,0.029510002,0.002958638,-0.010670056,0.002047943,4,10,6,1,8,2,7,3,9
